feature_set,sleep_feature,cv_id,n_test,r2
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,11,367,-0.05676303806597005
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,12,368,-0.06512802445628929
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,13,367,-0.09237033394330596
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,14,367,-0.05641267807106565
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,15,367,-0.06804159598415183
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,16,368,-0.06543615756887733
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,17,367,-0.0650810578620531
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,18,367,-0.04809714313609614
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,19,367,-0.08500269076180467
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,20,368,-0.06976910188055152
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,21,367,-0.027732789860141605
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,22,367,-0.05294540618737664
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,23,367,-0.07737540676540444
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,24,368,-0.04628623868347925
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,25,367,-0.1393794744012955
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,26,367,-0.07881050373362619
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,27,367,-0.09932107720058059
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,28,368,-0.045701019091613615
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,29,367,-0.11867634073124966
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,30,367,-0.043202447669832944
control_covariate_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,31,367,-0.05217877984571939
